Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Myc Targets V2,-0.4448185514880022,-1.6698617330508876,0.002770083102493075,0.009871989585593403,0.04,35/58,38.99%,UNG;MYC;HSPE1;MCM4;NDUFAF4;NOLC1;PRMT3;SLC29A2;DDX18;CBX3;NIP7;NOP2;NOP56;GNL3;NOP16;WDR43;PLK4;PPRC1;HSPD1;MPHOSPH10;PA2G4;TMEM97;SLC19A1;RCL1;LAS1L;SORD;PHB;DCTPP1;MCM5;HK2;SUPV3L1;MYBBP1A;MRTO4;GRWD1;SRM
prerank,Angiogenesis,0.5929101459377911,1.6305772882554703,0.01652892561983471,0.014215449350353964,0.116,8/22,16.43%,SPP1;PF4;PRG2;JAG2;LRPAP1;TIMP1;COL5A2;PDGFA
prerank,Coagulation,0.41448882202661885,1.4599875595121992,0.02745664739884393,0.08044807096352316,0.549,31/85,19.59%,PROC;SERPINE1;GP9;C8G;LRP1;MAFF;A2M;F12;CTSV;FN1;MMP14;PF4;CTSH;GSN;THBS1;BMP1;MMP2;PLAU;TIMP1;CAPN5;CD9;MMP11;FURIN;S100A1;MST1;DUSP14;F8;WDR1;CFH;ISCU;CTSB
prerank,Xenobiotic Metabolism,0.3704682157389186,1.4212049964491262,0.018944519621109608,0.10197904901228472,0.661,34/146,16.80%,EPHA2;SERPINE1;FAS;CYP4F2;BCAR1;AQP9;APOE;CYFIP2;CYP2J2;IGFBP4;VNN1;NINJ1;HMOX1;DDAH2;RAP1GAP;SMOX;ABCC2;IL1R1;SERTAD1;CYP2S1;GABARAPL1;PEMT;CROT;LCAT;FBP1;FMO1;ID2;RETSAT;JUP;SLC12A4;NDRG2;POR;ECH1;PPARD
prerank,Allograft Rejection,0.36557608819897175,1.4100974700490654,0.024967148488830485,0.1025218207147528,0.684,71/163,26.42%,CCL2;PRF1;CD80;FAS;INHBA;HLA-G;LIF;GZMB;CXCR3;RPS19;SOCS1;PF4;IRF7;CRTAM;ICAM1;IL2RA;CD3D;GBP2;CSF1;ELANE;CCL5;CFP;RPL39;ITK;IL4R;CD7;APBB1;RPS9;TIMP1;NLRP3;CD8A;CAPG;CD3E;FLNA;CCL4;IL12RB1;PTPN6;IL2RB;FGR;IL18RAP;LCK;TAP1;ITGB2;CCL22;HLA-E;CD74;HLA-DQA1;HLA-A;CTSS;PSMB10;SPI1;CCND3;STAB1;HLA-DOA;ELF4;RPL9;EIF3D;TRAF2;BCL3;CD86;ITGAL;HLA-DMA;HCLS1;STAT4;HIF1A;CCR1;TGFB1;ICOSLG;HLA-DRA;IL27RA;NCF4
prerank,IL-2/STAT5 Signaling,0.35700647080716735,1.3936422093301095,0.02077922077922078,0.1077837239665915,0.725,51/176,18.09%,NT5E;TNFRSF18;SPRY4;LIF;IL1R2;RGS16;DHRS3;MAFF;TNFRSF4;SPP1;SOCS1;RHOB;BHLHE40;CAPN3;PLEC;PLPP1;IL10RA;IL2RA;PRAF2;TRAF1;CSF1;CD79B;RORA;SMPDL3A;MYO1E;ANXA4;CDKN1C;IL4R;GABARAPL1;ECM1;P2RX4;IL1RL1;PLIN2;CCR4;CAPG;CD44;PIM1;SLC2A3;BATF;FURIN;IL2RB;S100A1;GPX4;CST7;EMP1;CD48;IL18R1;TNFSF10;RNH1;HOPX;NCS1
prerank,Complement,0.35705435283484444,1.3673081637502904,0.03650586701434159,0.12508783116920041,0.793,58/155,24.33%,SERPINE1;GP9;F5;ME1;PLA2G7;KCNIP3;LRP1;GZMB;MAFF;GATA3;CTSV;FN1;PRSS3;CPM;MMP14;IRF7;CTSD;CTSH;CCL5;ITGAM;SRC;S100A9;DUSP5;TIMP1;DOCK4;PIM1;FCER1G;PIK3R5;LCK;APOBEC3G;MSRB1;CTSL;L3MBTL4;PLAUR;F8;LGALS3;APOBEC3F;CTSS;CASP4;CFH;CASP1;CTSB;BRPF3;PLEK;PPP4C;ATOX1;KCNIP2;PSMB9;SPOCK2;FCN1;CD55;GNB2;RHOG;PLSCR1;PCLO;CDA;SH2B3;CASP10
prerank,Interferon Gamma Response,0.33993740672132683,1.3420565432958178,0.03416557161629435,0.14151764137264378,0.849,66/186,26.72%,CDKN1A;CCL2;CD38;FAS;HLA-G;SOCS1;HELZ2;ISG15;SLAMF7;IFI30;IRF7;ICAM1;IL10RA;ZBP1;FCGR1A;CCL5;IL4R;IFI27;MVP;HLA-B;SECTM1;PTGS2;PIM1;SP110;PTPN6;IL2RB;TXNIP;TAP1;MX2;VAMP5;IL18BP;BST2;CD74;OASL;HLA-DQA1;TNFSF10;HLA-A;IFIT3;CASP4;ISG20;CFH;PSMB10;CASP1;IFITM3;IFI35;PSMB8;PSMB9;CD86;NFKBIA;RNF31;UPP1;PLSCR1;HLA-DMA;STAT4;HIF1A;ITGB7;TNFAIP3;DHX58;CASP8;STAT3;CD69;OGFR;PML;RBCK1;IRF5;CIITA
prerank,Interferon Alpha Response,0.35871924762162516,1.3030823888905423,0.08997050147492626,0.17847496659369405,0.92,37/94,26.31%,LAMP3;HELZ2;ISG15;IFI30;IRF7;GBP2;CCRL2;CSF1;IL4R;PROCR;IFI27;TRIM5;TMEM140;HLA-C;SP110;TXNIP;TAP1;BST2;IFITM1;TENT5A;CD74;OASL;IFIT3;ISG20;CASP1;MVB12A;IFITM3;IFI35;PSMB8;PSMB9;RNF31;PLSCR1;GMPR;OAS1;DHX58;CASP8;OGFR
prerank,Apical Junction,0.3358972038027015,1.27670916149751,0.07581699346405228,0.20313709881075226,0.952,39/144,18.93%,NECTIN4;ITGA10;FLNC;TMEM8B;CALB2;RRAS;MAPK13;GAMT;ITGA3;CD276;ICAM1;MYL9;COL16A1;TRAF1;TGFBI;ICAM2;ALOX15B;MVD;ZYX;MAPK11;BMP1;MMP2;SRC;LAMA3;FSCN1;ADAM23;ACTG1;NECTIN2;SPEG;NRXN2;CNN2;JUP;CERCAM;ARPC2;ITGA9;BAIAP2;RAC2;IKBKG;NLGN3
