,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,converged
MRPL20,2792.8513965463912,0.48173943485939696,0.3237507153553975,1.487994966530243,0.1367522210692381,0.8234652369258877,True
MRPL20-DT,13.994982302802304,-0.9058907203895975,1.4174332673011238,-0.6391064336414698,0.5227536948589502,,True
ATAD3C,7.014415565653502,0.04009081676747171,1.4625202052366373,0.027412145571681163,0.9781310111243048,,True
ATAD3B,936.1141750520407,-0.5011888367825608,0.5122459143972763,-0.9784145128268605,0.3278693532188913,0.931785517924899,True
ATAD3A,921.6312579301336,-0.3866343001095797,0.33355609530025104,-1.1591282712478999,0.24640390363028242,0.9088097397983612,True
SSU72,4727.8795167043845,0.22895040152534374,0.24724714916643478,0.9259981451645594,0.35444694418374023,0.937976403117057,True
AL645728.1,45.36464092394745,0.532593860449522,0.657517446564193,0.8100071917978,0.41793604235724,0.9514859689627178,True
FNDC10,248.6822827280378,0.3940429697654017,0.3654266387005953,1.0783093733028386,0.28089571543909486,0.9222331030444568,True
AL691432.4,25.456461974225803,0.9060466744367086,1.1297207391492767,0.8020094197075612,0.42254750938335994,0.9528824544799893,True
AL691432.2,118.56746708068583,-0.584335915682969,0.8454041005258048,-0.6911912484450186,0.48944536287534035,0.96124465912435,True
MIB2,209.49702404227548,-1.6128042607803208,1.4454754442475937,-1.1157604006340116,0.26452470840807685,0.917360340780176,True
CDK11B,672.9354699115988,0.5327382290139551,0.33566039756936644,1.5871345945833877,0.11248216420474252,0.7954928813793932,True
SLC35E2B,647.9589881655875,-0.11164396339181781,0.30230802334277185,-0.36930532692223766,0.7119001554571337,0.981481922871747,True
AL691432.1,13.947066620449572,0.8453153550955204,1.4970381076153048,0.5646585419539246,0.5723060381106598,,True
CDK11A,129.48227374516216,0.4086524547335064,0.3762086697962729,1.086238801872383,0.27737335455828527,0.9221689202999637,True
AL031282.2,104.16793429093028,0.4656935811631289,0.6189285880999884,0.7524189221776515,0.4517991708554181,0.9571860837867356,True
SLC35E2A,445.1930560592761,-0.0010531586286417556,0.22182070742435137,-0.0047477922186363935,0.996211824122736,0.999530259417213,True
NADK,974.1836064058324,0.13493394791436036,0.2767777617310771,0.4875173029452594,0.6258917839255494,0.9749188052136183,True
GNB1,3907.214675780396,0.34047983022206735,0.18236859011038448,1.8669872373086887,0.061903370147242016,0.6935072919072367,True
AL109917.1,8.078950391931594,2.200612969982725,1.4942698723698387,1.472701157049135,0.14083163447127722,,True
TMEM52,7.995564426598561,0.0385914050113885,1.9566102047667215,0.01972360407677092,0.9842638611106251,,True
PRKCZ,62.42891399280423,-0.25422838403792736,0.44139921357648776,-0.5759602106628435,0.564642076342336,0.9682693942487305,True
PRKCZ-AS1,16.03490004253204,0.5528996917355236,1.3482862159472186,0.41007590613621464,0.6817502664534831,0.9779316362595751,True
FAAP20,463.9025272248964,-0.05324700798126459,0.9547214130922039,-0.05577229886235113,0.9555232028901547,0.998741629504845,True
SKI,210.47106792618035,0.5271967510181865,0.45882862120431145,1.1490058088234028,0.25055358542195927,0.9119780309109976,True
AL590822.3,26.55121275372699,0.9077657301781864,1.1362316989028027,0.7989266019023818,0.4243329728692563,0.9530841634748004,True
MORN1,266.09538731234994,0.3695263354945583,0.3838702540719293,0.9626334199505772,0.3357315199185299,0.9325412398403492,True
AL513477.1,18.05585356984799,-1.3709134984531939,1.2944201105824222,-1.0590947152670191,0.28955664651150614,0.9241598565775162,True
AL513477.2,26.409921800659006,-0.12167282353954974,0.6631395548487841,-0.18347996684844842,0.8544214360867418,0.9948058954884167,True
RER1,2687.2867740239594,0.006645191382151397,0.2377100326241699,0.027955031215101213,0.9776980170074935,0.998741629504845,True
PEX10,323.13729887223633,-0.4785194410711428,0.6220386820540555,-0.7692760191231308,0.44172947023552667,0.9541486396480348,True
PANK4,789.9256396499733,-0.2005273262676279,0.3289150679606306,-0.609662936730007,0.5420851111239118,0.9677510535647527,True
TNFRSF14-AS1,150.23942644791006,0.7074178099155572,0.4400305072606303,1.6076562834688943,0.10791047803693322,0.7866864566136804,True
TNFRSF14,2433.015200430715,0.08190577971288991,0.35471400984141627,0.23090652593481698,0.8173874207657208,0.9912943840111711,True
PRXL2B,373.77207638813144,0.02639265041250802,0.46526158139778817,0.056726477035168955,0.9547630823465667,0.998741629504845,True
TTC34,41.85481633048524,1.8521603278132919,0.6110621639654266,3.031050582143531,0.0024370441776515985,0.18958707271494035,True
PRDM16,56.31275349788513,0.3005632035909867,0.640876333313884,0.4689878342625252,0.6390783319442831,0.9750712074350555,True
AL512383.1,6.974988220421043,4.7517339666658716,3.272972615015499,1.4518098760943559,0.1465544770699032,,True
ARHGEF16,15.670874840696708,-0.5285095779499712,1.2953869849852733,-0.4079935834433133,0.6832783857107695,0.9779316362595751,True
MEGF6,1074.383267694174,-0.20406475091276186,0.46083077430217845,-0.4428192783387149,0.6578964579225388,0.9769248795042185,True
TPRG1L,432.3603231498198,0.6399307838369206,0.2511955975413798,2.5475398060330408,0.010848547557161711,0.3823077113611047,True
WRAP73,916.0523635272374,-0.19576475486100484,0.2740363345701616,-0.7143751764453817,0.4749952175566541,0.9587434755494139,True
TP73,34.693074030851264,-1.220099835509854,0.996945982651908,-1.223837456332739,0.22101355125663424,0.9008567371013019,True
TP73-AS1,396.90068159972884,-0.1234630284342183,0.3941233946059854,-0.31325983213365766,0.7540832646906914,0.9884508314694763,True
SMIM1,25.254472317502533,0.40717808363728575,0.7860188787421819,0.5180258320116535,0.6044402462275926,0.9739962336235394,True
LRRC47,1445.648099000098,0.04536196396942244,0.35655174777378,0.12722406846313672,0.8987630562866858,0.9982725168834793,True
AL365330.1,22.29330833948125,0.20740273955273328,0.9894622862050342,0.2096115662459476,0.8339708516276133,0.9934005500240579,True
CEP104,475.81771725621707,-0.13021177123815073,0.36082784519204764,-0.36086951983665944,0.7181969900305251,0.9835751810723697,True
DFFB,335.4578657063981,-0.6315192250721574,0.2747208745342841,-2.298766797909804,0.021518185126278448,0.49057589920925554,True
C1orf174,1424.7075540592646,-0.1547542651793697,0.19708134364496543,-0.785230414595476,0.43231848605807355,0.9541486396480348,True
LINC01134,7.916330486579947,5.406124828877825,2.0736995193467327,2.6069952654379214,0.009134062326601385,,True
NPHP4,299.1066029412406,0.04803161646806941,0.3611616982146729,0.1329919997206338,0.89419970759445,0.9982725168834793,True
KCNAB2,5967.012710349056,-0.017866596705759404,0.3863776320631309,-0.046241281127889285,0.9631179400659513,0.998741629504845,True
RPL22,3582.831880415083,0.13820917134096875,0.18035057570623342,0.7663361805181742,0.44347629562897706,0.9541486396480348,True
RNF207,33.715455886163575,-1.194009598077454,1.4245576404497904,-0.8381616609774084,0.4019399161160191,0.9473233177889417,True
ICMT,1528.3478619619316,-0.21039409604295706,0.2987767774746893,-0.7041849029273384,0.4813176315654104,0.9591142187898771,True
LINC00337,11.61489556283923,2.026576078857248,1.3733493821475653,1.4756449489118382,0.14003923174572028,,True
GPR153,17.652674936681436,-0.1079164328465093,0.9364209670648636,-0.11524350334098638,0.9082521176805479,0.9982725168834793,True
ACOT7,2752.758275076624,-0.1727776385358342,0.1949517490169015,-0.8862584686062761,0.37547826334900936,0.9405435238286237,True
TNFRSF25,162.21425653726948,-0.09848082790682147,0.6280084320260126,-0.1568144994313425,0.875391045339047,0.9974296740749312,True
NOL9,1483.5026978481415,0.29078538345677046,0.2341336333747881,1.2419633149898521,0.21425009757294067,0.8960727909680978,True
AL591866.1,7.951728619243095,1.1526716370983148,1.3481368778933702,0.8550108345819499,0.39254514969818866,,True
ZBTB48,889.9684671127231,0.260247038234194,0.27029517440624257,0.9628253216354258,0.33563519106363815,0.9325412398403492,True
KLHL21,894.4082557558602,-0.46203440061844836,0.3996470770468014,-1.156106042442895,0.24763778478264964,0.9101016635460529,True
PHF13,400.1013246804169,0.4003739216210261,0.33712257800468604,1.187621202918841,0.2349826805247316,0.9043602846730163,True
THAP3,371.32003734041314,-0.09328657176522935,0.31435370427769116,-0.2967567122505502,0.7666522560674436,0.9898977295620686,True
DNAJC11,1076.1199654951981,-0.2722414221962179,0.23269678172312114,-1.1699406419816742,0.24202485694582798,0.9070303823322314,True
CAMTA1,1046.2467790631988,0.3907109404534508,0.3059305971137289,1.277122798894826,0.20155889695566398,0.8906452803444475,True
VAMP3,1202.630006223016,0.0705622262655629,0.21006176979652816,0.33591179553476813,0.7369373818429459,0.9862473372359523,True
PER3,199.1583907243782,-0.05615228338711228,0.37166749972494817,-0.15108203818915475,0.8799110012994338,0.9974296740749312,True
UTS2,23.59725569402305,-0.43238679861067825,0.8466043058993582,-0.5107306868128298,0.6095396498972773,0.9739962336235394,True
TNFRSF9,43.08835690261623,0.9333144918025402,0.6735194153797436,1.3857276724180534,0.1658300750158781,0.8601731584912718,True
PARK7,9536.206449581883,0.10824162871088434,0.2735663170884973,0.3956686987743039,0.6923494497327287,0.9793015289255496,True
Y_RNA,1040.2276372378296,0.31161876559420376,0.2431510629904897,1.2815850433127327,0.19998824966714113,0.8890261359799908,True
AL034417.4,8.453899563367964,0.2295534306466647,2.0600719092724202,0.1114298144707671,0.9112755187454101,,True
RERE,1616.6726029315641,0.42710313870604266,0.19012007223850258,2.2464915654473803,0.024672539196144153,0.5222157848711323,True
RERE-AS1,23.392318516303472,1.1813916162548939,0.765534395180559,1.5432247377679886,0.12277625715099574,0.8108347163730566,True
AL096855.1,9.253683645789279,1.3819726871228128,1.265553572504042,1.0919906649138702,0.27483720435742875,,True
