,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,converged
AC090651.1,32.163207986033484,-0.5192190043202882,0.7564787735498462,-0.6863629522396317,0.49248426055040284,0.9999041993939802,True
AQP9,70.38808442105449,1.2059100199475352,0.4681410005841695,2.5759547197163695,0.009996373614688052,0.5937589609852532,True
LIPC,21.772492043674955,-1.176359921665269,1.442960889370286,-0.8152403369564902,0.4149347528421319,0.9999041993939802,True
LIPC-AS1,4.632958088284586,-4.450917501981579,3.4787119773795507,-1.2794728425129271,0.2007305970432114,,True
AC018904.1,62.74075287477331,-0.14046092894867654,0.5271075099007023,-0.26647491509869947,0.7898734760459571,0.9999041993939802,True
ADAM10,2848.557809763126,-0.17111002894641458,0.24273518098620422,-0.7049247177570835,0.4808570869110479,0.9999041993939802,True
HMGB1P51,132.44819954175367,-0.12640799443550738,0.4425663044544225,-0.28562498582294454,0.7751653644206022,0.9999041993939802,True
HSP90AB4P,82.67477230445922,0.2825006825206567,0.48775926219774357,0.5791805597863304,0.5624673466844958,0.9999041993939802,True
AC091046.2,20.06315566315233,0.6777056833824358,1.0208050449337192,0.6638933523554824,0.5067585712545046,0.9999041993939802,True
AC090515.2,10.947486673347832,0.40928050674755956,1.6650699399227853,0.24580379294249902,0.8058341207879188,,True
MINDY2,554.143705571701,-0.17712098230159504,0.3413687417582512,-0.5188553040601113,0.6038616483482939,0.9999041993939802,True
RNF111,628.4904895356894,0.03900734123793163,0.307142047079678,0.1270009808452323,0.8989396222344036,0.9999041993939802,True
SLTM,4097.882474277725,0.09481298475157786,0.19226003919523976,0.49314972132766194,0.621906800832821,0.9999041993939802,True
CCNB2,3276.143229348688,-0.3508097719045464,0.24134472043173688,-1.453563066459418,0.1460674828420595,0.9999041993939802,True
AC092757.2,8.09571277068548,-0.7051511866715411,1.7465159670051924,-0.4037473461411788,0.6863985194088814,,True
MYO1E,223.68677770535197,0.9639331847234046,0.35460809064030907,2.7183056736885183,0.006561718723552135,0.5165964309025391,True
GTF2A2,2070.5594481678345,-0.09871029545982833,0.22381333807160336,-0.44103848461546336,0.6591851362615124,0.9999041993939802,True
BNIP2,4649.032753977535,-0.23706758313798937,0.2613915962317529,-0.9069441655951418,0.36443632407109794,0.9999041993939802,True
PIGHP1,233.0324072887433,0.20709750874190924,0.4387819188774616,0.4719827773936721,0.6369390817560555,0.9999041993939802,True
AC092755.2,23.892605213122625,-0.8004755852117174,0.8917695326054331,-0.8976260748368613,0.36938493298326347,0.9999041993939802,True
RPS3AP6,51.26512527088581,0.2892235293880702,0.4972839969384749,0.5816063480197888,0.5608318660611339,0.9999041993939802,True
FOXB1,15.831568888212539,2.0368908828217234,1.0173198023810006,2.0022129501995862,0.04526183347479466,0.9999041993939802,True
ANXA2,9814.224435979177,-0.02799665599795397,0.2625550027132404,-0.10663158465326066,0.915081260500878,0.9999041993939802,True
AC087385.1,17.447913049637958,0.6852595531691317,1.198989332027934,0.5715309843583884,0.5676397634085508,0.9999041993939802,True
ICE2,1579.3240246095795,-0.2813611896340717,0.23450191607399376,-1.199824693736371,0.23020743166840352,0.9999041993939802,True
RORA-AS1,27.16015259476786,-0.17251007078073244,0.7575479036427764,-0.22772166611668165,0.8198626278044507,0.9999041993939802,True
RORA,115.51532087379178,-0.512512906579675,0.5188545816679385,-0.9877775482527739,0.32326160557172523,0.9999041993939802,True
AC009554.1,73.31556789456084,0.09339366648208668,0.47833995694543574,0.1952453796217992,0.8452008547997214,0.9999041993939802,True
VPS13C,3991.9834398883218,-0.11954417765428632,0.24342378676173193,-0.4910948894706767,0.6233593359049245,0.9999041993939802,True
AC009554.2,64.95860231288036,-0.23248528736357002,0.650799789167278,-0.35723012089638717,0.7209195383437732,0.9999041993939802,True
