,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,converged
SIGLEC17P,709.7629811108995,-0.055144037861433105,0.11556674304859586,-0.4771618236073765,0.6332468936759721,0.9999058266833402,True
SIGLEC20P,9.197415272053947,-0.03561089333717627,0.5952558857115546,-0.05982451277169291,0.9522954021702781,0.9999058266833402,True
SIGLEC22P,45.10558820026714,0.25332047266167523,0.30962174397366127,0.8181611194697764,0.41326519295069086,0.9999058266833402,True
CD33,2092.6089926582613,-0.026795714445781542,0.08448280506712771,-0.3171735884537736,0.7511118894375867,0.9999058266833402,True
VSIG10L,151.1483376513287,0.0007193874997078784,0.17950020147583812,0.00400772530500314,0.9968023064153536,0.9999058266833402,True
ETFB,645.0596931459083,0.057193998334345825,0.15034371437979008,0.3804216130370803,0.7036324736016588,0.9999058266833402,True
AC008750.4,12.698723352803805,0.2300762493704461,0.521776798853813,0.4409476425089321,0.6592509016778416,0.9999058266833402,True
CLDND2,121.87897216648405,0.13100433943934517,0.19101156545443068,0.6858450645523799,0.49281081532090765,0.9999058266833402,True
NKG7,1834.7824071476814,0.055091026660035555,0.10510986817152489,0.5241280159359971,0.6001895037672005,0.9999058266833402,True
AC008750.6,8.388431638175156,0.11020382156384287,0.6081600793329003,0.18120857535523716,0.8562038638718595,0.9999058266833402,True
SIGLEC10,741.552992690193,0.05102871167293582,0.11081392578451905,0.4604900630644803,0.6451645024083222,0.9999058266833402,True
AC008750.1,14.080159191262576,0.2721284276983685,0.5455844464462322,0.4987833312898281,0.617932031605503,0.9999058266833402,True
SIGLEC10-AS1,32.378783793504354,-0.004613465941090305,0.38677270195858593,-0.011928106398740356,0.9904829737453417,0.9999058266833402,True
SIGLEC8,12.063023380340482,-0.44189442312432425,0.5206596645627573,-0.8487202931216518,0.3960369514886778,0.9999058266833402,True
SIGLEC12,60.953967866989146,0.027799783734644146,0.23918322866031586,0.11622798090966882,0.9074718614707459,0.9999058266833402,True
SIGLEC6,748.4864809874891,-0.023949545388251156,0.09406959842139133,-0.25459389420339074,0.7990367755452835,0.9999058266833402,True
ZNF175,434.4535721006225,-0.0659900064855136,0.12727140185475197,-0.5184983077409996,0.6041106404809231,0.9999058266833402,True
SIGLEC5,18.480894057939803,0.6532700303179364,0.5956580288340801,1.096719927701846,0.2727638424373393,0.9999058266833402,True
AC018755.4,61.18115672059509,-0.07737753558391386,0.2629651075974245,-0.29425020030555454,0.7685667233173016,0.9999058266833402,True
SIGLEC14,308.33612171321124,0.1366861420848041,0.1379585227367819,0.9907770783077645,0.3217944442413049,0.9999058266833402,True
SPACA6,47.189502780004695,-0.06369810915793059,0.28655795351658586,-0.2222870046922071,0.8240904678147004,0.9999058266833402,True
FPR1,38.31837105554147,0.11845580277669862,0.3087488880208603,0.3836639009002528,0.7012275716109746,0.9999058266833402,True
FPR3,11.05291147176508,-0.21265149743661638,0.5259020987425512,-0.4043556736987225,0.6859511908722284,0.9999058266833402,True
ZNF577,533.6763719226149,-0.005519255975014748,0.12254206531439611,-0.04503968462465885,0.9640756772779792,0.9999058266833402,True
